0.06,0.004,0.0165,0.00891885532472835,L
0.06,0.005,0.0175,0.00891885532472835,L
0.06,0.006,0.0185,0.00891885532472835,L
0.08,0.005,0.019,0.0101055937192544,L
0.08,0.006,0.02,0.0101055937192544,L
0.08,0.007,0.021,0.0101055937192544,L
0.1,0.006,0.0215,0.011292173882011501,L
0.1,0.007,0.0225,0.011292173882011501,L
0.1,0.008,0.0235,0.011292173882011501,L
0.12,0.006,0.023,0.0124786376978797,L
0.12,0.007,0.024,0.0124786376978797,L
0.12,0.008,0.025,0.0124786376978797,L
0.14,0.007,0.026,0.0138185853243061,L
0.14,0.008,0.027,0.0138185853243061,L
0.14,0.009,0.028,0.0138185853243061,L
0.16,0.007,0.029,0.0154637879345104,L
0.16,0.008,0.03,0.0154637879345104,L
0.16,0.009,0.031,0.0154637879345104,L
0.18,0.008,0.033,0.0178377106494567,L
0.18,0.009,0.034,0.0178377106494567,L
0.18,0.01,0.035,0.0178377106494567,L
0.2,0.009,0.037,0.0202111874385088,L
0.2,0.01,0.038,0.0202111874385088,L
0.2,0.0115,0.0395,0.0202111874385088,L
0.2,0.012,0.04,0.0202111874385088,L
0.22,0.01,0.041,0.022584347764023002,L
0.22,0.0115,0.0425,0.022584347764023002,L
0.22,0.012,0.043,0.022584347764023002,L
0.24,0.01,0.044,0.0249572753957595,L
0.24,0.011,0.045,0.0249572753957595,L
0.24,0.012,0.046,0.0249572753957595,L
0.26,0.01,0.047,0.0273300269349072,L
0.26,0.011,0.048,0.0273300269349072,L
0.26,0.012,0.049,0.0273300269349072,L
0.28,0.011,0.051,0.029702642002298798,L
0.28,0.012,0.052,0.029702642002298798,L
0.3,0.011,0.054,0.032075149161790203,L
0.3,0.012,0.055,0.032075149161790203,L
0.3,0.013,0.056,0.032075149161790203,L
0.32,0.012,0.058,0.034447569525796605,L
0.32,0.013,0.059,0.034447569525796605,L
0.34,0.012,0.061,0.0368199190363458,L
0.34,0.014,0.063,0.0368199190363458,L
0.37,0.013,0.0665,0.0403783365253477,L
0.37,0.015,0.0685,0.0403783365253477,L
0.4,0.014,0.072,0.043936652392270605,L
0.4,0.016,0.074,0.043936652392270605,L
0.43,0.014,0.0765,0.0474948885874836,L
0.43,0.015,0.0775,0.0474948885874836,L
0.43,0.017,0.0795,0.0474948885874836,L
0.06,0.004,0.014,0.008852789484142549,L
0.06,0.005,0.015,0.008852789484142549,L
0.06,0.006,0.016,0.008852789484142549,L
0.08,0.0045,0.0155,0.0091726794313341,L
0.08,0.0055,0.0165,0.0091726794313341,L
0.08,0.0065,0.0175,0.0091726794313341,L
0.1,0.005,0.017,0.00948736690975952,L
0.1,0.006,0.018,0.00948736690975952,L
0.1,0.007,0.019,0.00948736690975952,L
0.12,0.0055,0.0185,0.0112268322560604,L
0.12,0.0065,0.0195,0.0112268322560604,L
0.12,0.0075,0.0205,0.0112268322560604,L
0.14,0.006,0.02,0.0115449856649138,L
0.14,0.007,0.021,0.0115449856649138,L
0.14,0.008,0.022,0.0115449856649138,L
0.16,0.007,0.023,0.013600049636298999,L
0.16,0.008,0.024,0.013600049636298999,L
0.16,0.009,0.025,0.013600049636298999,L
0.18,0.008,0.026,0.0156534104185048,L
0.18,0.009,0.027,0.0156534104185048,L
0.18,0.01,0.028,0.0156534104185048,L
0.2,0.009,0.029,0.017705578968285098,L
0.2,0.01,0.03,0.017705578968285098,L
0.2,0.011,0.031,0.017705578968285098,L
0.22,0.01,0.032,0.0197568804399377,L
0.22,0.011,0.033,0.0197568804399377,L
0.22,0.012,0.034,0.0197568804399377,L
0.24,0.011,0.035,0.021807531602994503,L
0.24,0.012,0.036,0.021807531602994503,L
0.24,0.013,0.037,0.021807531602994503,L
0.26,0.012,0.038,0.0238576825286699,L
0.26,0.013,0.039,0.0238576825286699,L
